Customer_ID,Subscription_Length,Last_Activity,Support_Tickets_Raised,Satisfaction_Score
CUST003554,8,251,4,2.0
CUST003555,20,339,5,6.0
CUST003556,16,342,0,1.0
CUST003557,21,132,0,3.0
CUST003558,45,237,1,9.0
CUST003559,55,12,1,10.0
CUST003560,56,143,3,
CUST003561,26,118,2,
CUST003562,23,61,3,9.0
CUST003563,18,181,0,2.0
CUST003564,31,313,2,7.0
CUST003565,52,265,2,1.0
CUST003566,42,29,3,5.0
CUST003567,12,263,2,7.0
CUST003568,1,200,3,3.0
CUST003569,42,105,5,4.0
CUST003570,9,79,4,
CUST003571,3,144,3,3.0
CUST003572,51,199,1,6.0
CUST003573,26,106,1,3.0
CUST003574,9,339,3,8.0
CUST003575,42,89,2,7.0
CUST003576,51,332,2,1.0
CUST003577,16,266,2,2.0
CUST003578,24,251,2,4.0
CUST003579,50,152,1,5.0
CUST003580,14,306,1,10.0
CUST003581,3,196,2,4.0
CUST003582,34,126,4,4.0
CUST003583,33,43,3,9.0
CUST003584,50,173,0,
CUST003585,24,54,4,4.0
CUST003586,9,253,1,4.0
CUST003587,13,299,3,2.0
CUST003588,2,196,3,8.0
CUST003589,7,293,1,
CUST003590,48,217,2,5.0
CUST003591,21,169,4,8.0
CUST003592,19,222,4,4.0
CUST003593,25,128,2,5.0
CUST003594,47,349,0,5.0
CUST003595,22,16,3,6.0
CUST003596,11,37,1,7.0
CUST003597,33,296,1,3.0
CUST003598,32,320,0,10.0
CUST003599,21,225,5,
CUST003600,39,114,4,9.0
CUST003601,20,22,3,1.0
CUST003602,8,299,4,10.0
CUST003603,42,62,1,8.0
CUST003604,37,182,1,10.0
CUST003605,9,285,3,
CUST003606,25,16,2,5.0
CUST003607,25,277,1,3.0
CUST003608,33,137,2,10.0
CUST003609,2,283,2,1.0
CUST003610,19,127,2,
CUST003611,46,86,0,5.0
CUST003612,20,207,3,8.0
CUST003613,42,363,4,5.0
CUST003614,41,151,5,4.0
CUST003615,42,51,1,9.0
CUST003616,29,231,3,1.0
CUST003617,6,80,1,5.0
CUST003618,17,131,3,1.0
CUST003619,25,136,1,6.0
CUST003620,38,346,1,10.0
CUST003621,4,170,1,9.0
CUST003622,30,163,3,2.0
CUST003623,20,199,3,4.0
CUST003624,3,227,1,8.0
CUST003625,23,48,2,3.0
CUST003626,51,310,2,7.0
CUST003627,18,253,0,7.0
CUST003628,26,103,1,2.0
CUST003629,56,36,1,10.0
CUST003630,36,6,2,
CUST003631,8,199,3,1.0
CUST003632,17,12,2,
CUST003633,31,103,2,
CUST003634,37,187,1,10.0
CUST003635,45,321,2,9.0
CUST003636,57,178,1,1.0
CUST003637,33,171,0,
CUST003638,27,177,2,1.0
CUST003639,45,89,1,1.0
CUST003640,4,204,2,9.0
CUST003641,22,347,4,10.0
CUST003642,26,343,1,10.0
CUST003643,32,211,5,6.0
CUST003644,24,213,3,1.0
CUST003645,46,21,0,7.0
CUST003646,35,88,1,3.0
CUST003647,37,13,1,10.0
CUST003648,32,120,1,4.0
CUST003649,7,178,3,4.0
CUST003650,33,129,0,8.0
CUST003651,31,51,0,1.0
CUST003652,55,42,1,8.0
CUST003653,12,318,3,9.0
CUST003654,11,95,5,7.0
CUST003655,24,242,3,1.0
CUST003656,8,356,2,7.0
CUST003657,32,61,1,6.0
CUST003658,57,349,5,5.0
CUST003659,38,228,0,5.0
CUST003660,22,277,2,
CUST003661,34,18,2,6.0
CUST003662,19,244,4,4.0
CUST003663,52,311,4,1.0
CUST003664,20,324,1,8.0
CUST003665,56,47,4,8.0
CUST003666,14,310,0,4.0
CUST003667,33,18,2,7.0
CUST003668,10,201,3,3.0
CUST003669,16,253,2,8.0
CUST003670,4,192,3,7.0
CUST003671,27,49,2,5.0
CUST003672,28,94,4,5.0
CUST003673,43,237,3,
CUST003674,16,222,3,6.0
CUST003675,59,167,2,6.0
CUST003676,52,254,1,2.0
CUST003677,33,57,7,5.0
CUST003678,48,6,1,4.0
CUST003679,19,238,0,
CUST003680,21,221,0,3.0
CUST003681,22,224,2,9.0
CUST003682,9,78,0,7.0
CUST003683,9,20,3,4.0
CUST003684,9,306,1,9.0
CUST003685,27,265,2,9.0
CUST003686,17,204,1,7.0
CUST003687,44,142,2,5.0
CUST003688,57,304,2,9.0
CUST003689,45,80,4,7.0
CUST003690,8,210,1,9.0
CUST003691,16,256,2,3.0
CUST003692,18,312,2,9.0
CUST003693,59,40,3,1.0
CUST003694,33,353,0,5.0
CUST003695,1,202,3,2.0
CUST003696,12,86,3,1.0
CUST003697,6,43,1,3.0
CUST003698,41,236,2,7.0
CUST003699,55,70,1,3.0
CUST003700,5,356,0,10.0
CUST003701,59,131,3,10.0
CUST003702,16,132,3,9.0
CUST003703,18,248,0,3.0
CUST003704,49,155,2,6.0
CUST003705,18,230,2,2.0
CUST003706,1,89,5,8.0
CUST003707,19,229,2,10.0
CUST003708,54,27,0,5.0
CUST003709,8,361,0,2.0
CUST003710,3,356,2,7.0
CUST003711,58,238,2,3.0
CUST003712,25,175,2,5.0
CUST003713,58,316,3,9.0
CUST003714,5,292,1,1.0
CUST003715,55,61,1,2.0
CUST003716,40,170,2,5.0
CUST003717,19,263,1,4.0
CUST003718,18,306,2,1.0
CUST003719,50,116,4,7.0
CUST003720,53,175,4,9.0
CUST003721,31,221,1,1.0
CUST003722,33,128,3,8.0
CUST003723,47,5,1,9.0
CUST003724,18,326,2,2.0
CUST003725,57,186,2,1.0
CUST003726,39,172,3,6.0
CUST003727,16,199,1,7.0
CUST003728,16,231,2,2.0
CUST003729,47,288,2,
CUST003730,38,335,2,5.0
CUST003731,41,115,1,7.0
CUST003732,7,333,0,1.0
CUST003733,14,330,1,
CUST003734,43,313,2,
CUST003735,53,11,1,5.0
CUST003736,48,104,3,
CUST003737,25,175,1,9.0
CUST003738,32,120,4,3.0
CUST003739,38,237,2,7.0
CUST003740,22,236,2,10.0
CUST003741,59,305,0,7.0
CUST003742,16,38,2,
CUST003743,52,272,6,8.0
CUST003744,29,344,2,10.0
CUST003745,16,251,2,8.0
CUST003746,12,334,0,4.0
CUST003747,17,27,4,1.0
CUST003748,37,330,1,4.0
CUST003749,27,123,1,6.0
CUST003750,25,156,3,10.0
CUST003751,13,217,2,6.0
CUST003752,8,194,4,6.0
CUST003753,56,301,1,7.0
CUST003754,5,161,1,1.0
CUST003755,12,128,4,10.0
CUST003756,41,316,4,1.0
CUST003757,3,178,5,7.0
CUST003758,35,126,1,4.0
CUST003759,33,174,0,6.0
CUST003760,57,35,4,6.0
CUST003761,22,239,2,9.0
CUST003762,50,41,1,2.0
CUST003763,56,186,4,4.0
CUST003764,44,183,0,4.0
CUST003765,9,261,3,7.0
CUST003766,41,34,1,1.0
CUST003767,18,187,2,5.0
CUST003768,50,307,1,4.0
CUST003769,29,137,4,2.0
CUST003770,39,202,1,5.0
CUST003771,27,143,4,9.0
CUST003772,36,109,0,8.0
CUST003773,45,157,3,9.0
CUST003774,17,255,1,7.0
CUST003775,56,181,2,10.0
CUST003776,34,341,0,7.0
CUST003777,46,219,1,2.0
CUST003778,3,28,2,3.0
CUST003779,5,151,1,
CUST003780,14,359,1,8.0
CUST003781,3,100,1,2.0
CUST003782,23,3,2,
CUST003783,39,33,1,6.0
CUST003784,30,199,0,10.0
CUST003785,50,69,3,4.0
CUST003786,45,90,2,4.0
CUST003787,23,17,1,3.0
CUST003788,27,337,2,6.0
CUST003789,54,323,1,3.0
CUST003790,10,323,2,9.0
CUST003791,25,34,0,4.0
CUST003792,13,264,3,4.0
CUST003793,16,301,2,2.0
CUST003794,41,60,1,
CUST003795,34,184,3,
CUST003796,55,326,3,5.0
CUST003797,37,357,2,3.0
CUST003798,22,199,2,6.0
CUST003799,17,241,2,6.0
CUST003800,23,232,2,1.0
CUST003801,54,211,3,3.0
CUST003802,36,52,2,5.0
CUST003803,49,119,1,7.0
CUST003804,9,330,2,4.0
CUST003805,52,215,3,8.0
CUST003806,2,322,2,3.0
CUST003807,32,149,2,6.0
CUST003808,56,176,2,6.0
CUST003809,50,269,3,
CUST003810,53,320,2,4.0
CUST003811,59,5,4,7.0
CUST003812,22,116,2,10.0
CUST003813,43,203,1,1.0
CUST003814,13,37,2,1.0
CUST003815,8,54,2,2.0
CUST003816,59,288,2,4.0
CUST003817,1,284,2,6.0
CUST003818,17,86,3,4.0
CUST003819,12,45,1,6.0
CUST003820,4,284,3,2.0
CUST003821,53,321,3,9.0
CUST003822,13,70,3,
CUST003823,31,42,2,7.0
CUST003824,41,272,3,1.0
CUST003825,59,141,2,8.0
CUST003826,7,59,3,4.0
CUST003827,23,240,1,5.0
CUST003828,24,47,1,7.0
CUST003829,5,167,2,3.0
CUST003830,5,110,2,9.0
CUST003831,17,126,3,9.0
CUST003832,30,299,3,8.0
CUST003833,9,109,3,
CUST003834,6,165,2,2.0
CUST003835,25,259,1,2.0
CUST003836,19,76,2,3.0
CUST003837,16,7,2,2.0
CUST003838,21,186,3,1.0
CUST003839,2,276,1,5.0
CUST003840,10,79,2,6.0
CUST003841,16,65,1,7.0
CUST003842,37,115,3,10.0
CUST003843,15,202,1,7.0
CUST003844,13,142,1,2.0
CUST003845,13,98,6,7.0
CUST003846,32,305,2,2.0
CUST003847,45,217,1,2.0
CUST003848,47,74,2,6.0
CUST003849,46,293,2,
CUST003850,8,134,0,8.0
CUST003851,43,262,3,5.0
CUST003852,18,284,2,5.0
CUST003853,56,102,4,10.0
CUST003854,36,206,3,1.0
CUST003855,26,141,3,4.0
CUST003856,10,13,1,1.0
CUST003857,31,249,1,10.0
CUST003858,33,123,5,5.0
CUST003859,29,10,1,
CUST003860,5,80,1,1.0
CUST003861,13,167,3,3.0
CUST003862,1,99,2,1.0
CUST003863,23,207,6,6.0
CUST003864,40,151,1,10.0
CUST003865,3,37,4,1.0
CUST003866,3,264,1,10.0
CUST003867,7,342,2,3.0
CUST003868,36,5,1,5.0
CUST003869,35,226,4,5.0
CUST003870,15,27,0,2.0
CUST003871,40,124,1,3.0
CUST003872,3,299,2,9.0
CUST003873,29,35,0,1.0
CUST003874,30,237,1,1.0
CUST003875,39,311,0,2.0
CUST003876,18,317,2,8.0
CUST003877,11,303,2,6.0
CUST003878,43,102,3,4.0
CUST003879,49,77,2,
CUST003880,38,312,0,
CUST003881,40,82,1,9.0
CUST003882,1,146,1,6.0
CUST003883,29,193,4,2.0
CUST003884,10,224,0,3.0
CUST003885,28,53,2,9.0
CUST003886,57,345,0,7.0
CUST003887,31,85,1,6.0
CUST003888,19,129,1,5.0
CUST003889,3,211,2,3.0
CUST003890,36,352,3,4.0
CUST003891,43,264,1,1.0
CUST003892,15,183,2,5.0
CUST003893,33,272,1,7.0
CUST003894,41,227,0,2.0
CUST003895,43,322,2,8.0
CUST003896,51,12,5,
CUST003897,45,93,3,6.0
CUST003898,26,330,2,10.0
CUST003899,16,190,3,3.0
CUST003900,36,86,0,2.0
CUST003901,33,354,3,8.0
CUST003902,20,277,0,4.0
CUST003903,13,293,2,7.0
CUST003904,33,261,0,7.0
CUST003905,5,198,2,10.0
CUST003906,37,323,2,9.0
CUST003907,14,10,5,10.0
CUST003908,27,88,1,8.0
CUST003909,23,340,3,8.0
CUST003910,14,318,0,
CUST003911,40,37,0,10.0
CUST003912,4,223,2,5.0
CUST003913,39,175,4,9.0
CUST003914,52,209,0,7.0
CUST003915,19,49,0,3.0
CUST003916,47,24,1,6.0
CUST003917,54,338,2,3.0
CUST003918,4,106,2,6.0
CUST003919,30,311,0,
CUST003920,19,263,1,9.0
CUST003921,31,206,3,
CUST003922,31,169,2,6.0
CUST003923,9,158,4,3.0
CUST003924,53,241,1,7.0
CUST003925,13,123,3,4.0
CUST003926,14,20,1,5.0
CUST003927,55,56,3,10.0
CUST003928,46,280,1,6.0
CUST003929,54,108,1,8.0
CUST003930,10,140,1,2.0
CUST003931,48,91,3,4.0
CUST003932,31,271,2,4.0
CUST003933,37,329,2,6.0
CUST003934,23,210,2,4.0
CUST003935,27,176,1,5.0
CUST003936,6,61,4,
CUST003937,26,284,4,8.0
CUST003938,2,3,0,4.0
CUST003939,45,272,2,6.0
CUST003940,13,164,2,7.0
CUST003941,51,9,4,8.0
CUST003942,50,12,4,9.0
CUST003943,19,74,1,10.0
CUST003944,1,238,3,8.0
CUST003945,40,300,2,4.0
CUST003946,32,108,3,
CUST003947,22,13,0,10.0
CUST003948,48,234,2,5.0
CUST003949,29,245,2,3.0
CUST003950,2,321,4,2.0
CUST003951,40,92,0,2.0
CUST003952,38,360,3,
CUST003953,48,198,6,8.0
CUST003954,55,116,1,6.0
CUST003955,11,131,3,9.0
CUST003956,17,153,1,5.0
CUST003957,55,121,3,10.0
CUST003958,51,108,1,1.0
CUST003959,43,16,3,8.0
CUST003960,8,299,2,3.0
CUST003961,22,56,4,9.0
CUST003962,4,103,2,1.0
CUST003963,11,208,2,3.0
CUST003964,8,151,1,1.0
CUST003965,9,262,0,1.0
CUST003966,26,43,1,6.0
CUST003967,2,300,3,4.0
CUST003968,16,118,1,10.0
CUST003969,31,336,3,4.0
CUST003970,6,279,2,5.0
CUST003971,53,144,2,3.0
CUST003972,21,228,3,2.0
CUST003973,26,204,3,10.0
CUST003974,59,229,3,8.0
CUST003975,19,265,0,7.0
CUST003976,28,137,1,10.0
CUST003977,8,240,0,
CUST003978,14,186,2,2.0
CUST003979,24,315,1,9.0
CUST003980,48,151,5,8.0
CUST003981,44,325,3,4.0
CUST003982,37,291,2,5.0
CUST003983,56,353,2,10.0
CUST003984,26,110,1,6.0
CUST003985,31,40,1,4.0
CUST003986,56,142,1,2.0
CUST003987,51,340,0,
CUST003988,32,13,3,
CUST003989,50,53,5,
CUST003990,41,80,1,9.0
CUST003991,2,233,3,3.0
CUST003992,25,351,2,6.0
CUST003993,52,39,2,9.0
CUST003994,44,227,0,4.0
CUST003995,2,340,0,6.0
CUST003996,42,121,1,3.0
CUST003997,1,65,3,9.0
CUST003998,36,296,3,7.0
CUST003999,57,205,2,7.0
CUST004000,12,135,2,4.0
CUST004001,9,45,1,6.0
CUST004002,36,278,3,8.0
CUST004003,41,135,2,6.0
CUST004004,28,52,1,
CUST004005,38,229,1,4.0
CUST004006,33,356,2,8.0
CUST004007,42,68,5,10.0
CUST004008,46,198,2,8.0
CUST004009,22,67,2,9.0
CUST004010,25,3,2,6.0
CUST004011,18,58,5,2.0
CUST004012,6,256,0,4.0
CUST004013,18,356,1,
CUST004014,52,265,1,8.0
CUST004015,16,16,0,5.0
CUST004016,15,268,3,4.0
CUST004017,48,102,1,8.0
CUST004018,8,287,3,3.0
CUST004019,13,222,1,2.0
CUST004020,55,21,2,4.0
CUST004021,43,21,1,1.0
CUST004022,57,92,5,1.0
CUST004023,7,284,1,5.0
CUST004024,17,133,5,1.0
CUST004025,50,327,0,4.0
CUST004026,32,329,2,8.0
CUST004027,22,175,1,
CUST004028,55,213,2,2.0
CUST004029,51,148,1,3.0
CUST004030,57,232,2,3.0
CUST004031,13,165,2,1.0
CUST004032,47,314,1,3.0
CUST004033,23,145,2,8.0
CUST004034,54,298,5,6.0
CUST004035,29,223,6,5.0
CUST004036,22,353,2,10.0
CUST004037,1,62,3,9.0
CUST004038,29,96,2,7.0
CUST004039,48,112,4,6.0
CUST004040,5,87,4,
CUST004041,58,255,2,5.0
CUST004042,35,113,1,10.0
CUST004043,55,254,2,9.0
CUST004044,10,348,2,
CUST004045,19,322,1,6.0
CUST004046,37,32,4,4.0
CUST004047,7,64,2,4.0
CUST004048,46,154,0,4.0
CUST004049,35,5,3,6.0
CUST004050,45,330,1,1.0
CUST004051,13,210,4,9.0
CUST004052,10,92,2,2.0
CUST004053,2,222,4,2.0
CUST004054,6,190,5,5.0
CUST004055,8,60,2,4.0
CUST004056,36,205,0,3.0
CUST004057,25,212,4,5.0
CUST004058,44,258,1,7.0
CUST004059,47,89,3,
CUST004060,40,236,3,2.0
CUST004061,7,363,1,6.0
CUST004062,46,332,4,4.0
CUST004063,23,196,3,2.0
CUST004064,19,332,1,1.0
CUST004065,46,183,1,8.0
CUST004066,22,251,4,5.0
CUST004067,13,224,0,10.0
CUST004068,21,171,2,2.0
CUST004069,1,198,1,8.0
CUST004070,59,249,1,3.0
CUST004071,19,181,3,7.0
CUST004072,33,277,4,2.0
CUST004073,4,275,1,7.0
CUST004074,42,161,2,4.0
CUST004075,3,248,0,10.0
CUST004076,27,319,2,1.0
CUST004077,52,188,2,5.0
CUST004078,41,19,3,4.0
CUST004079,35,244,1,8.0
CUST004080,28,113,1,1.0
CUST004081,6,278,2,2.0
CUST004082,6,51,0,
CUST004083,55,344,1,10.0
CUST004084,57,123,5,10.0
CUST004085,44,238,2,2.0
CUST004086,23,319,3,1.0
CUST004087,33,62,3,6.0
CUST004088,16,74,3,10.0
CUST004089,24,245,2,
CUST004090,5,32,3,5.0
CUST004091,41,153,2,3.0
CUST004092,42,144,2,10.0
CUST004093,13,15,3,6.0
CUST004094,47,304,0,4.0
CUST004095,12,274,0,6.0
CUST004096,5,245,3,5.0
CUST004097,37,279,1,2.0
CUST004098,31,55,2,4.0
CUST004099,28,42,2,2.0
CUST004100,28,359,4,5.0
CUST004101,30,52,2,3.0
CUST004102,18,11,1,6.0
CUST004103,44,311,1,5.0
CUST004104,27,88,0,2.0
CUST004105,35,227,0,10.0
CUST004106,26,114,0,8.0
CUST004107,57,25,1,6.0
CUST004108,39,92,0,9.0
CUST004109,49,87,2,3.0
CUST004110,51,81,1,4.0
CUST004111,18,250,2,8.0
CUST004112,33,250,4,7.0
CUST004113,25,210,1,8.0
CUST004114,56,9,3,
CUST004115,31,99,2,8.0
CUST004116,37,36,4,8.0
CUST004117,59,57,4,6.0
CUST004118,2,63,4,2.0
CUST004119,33,338,2,7.0
CUST004120,39,276,3,4.0
CUST004121,43,213,2,3.0
CUST004122,43,303,0,4.0
CUST004123,32,20,2,4.0
CUST004124,18,247,2,3.0
CUST004125,17,6,4,9.0
CUST004126,34,73,3,3.0
CUST004127,39,107,0,2.0
CUST004128,7,93,1,1.0
CUST004129,42,285,2,1.0
CUST004130,54,356,3,5.0
CUST004131,53,219,3,5.0
CUST004132,35,49,2,9.0
CUST004133,30,364,1,4.0
CUST004134,12,295,1,5.0
CUST004135,35,288,2,6.0
CUST004136,11,177,3,10.0
CUST004137,44,299,1,7.0
CUST004138,57,108,1,9.0
CUST004139,4,284,0,6.0
CUST004140,25,301,2,1.0
CUST004141,48,65,5,
CUST004142,32,306,1,2.0
CUST004143,20,54,2,9.0
CUST004144,50,307,1,7.0
CUST004145,31,299,1,7.0
CUST004146,4,320,1,10.0
CUST004147,54,30,2,
CUST004148,38,246,2,5.0
CUST004149,53,210,1,8.0
CUST004150,47,221,0,10.0
CUST004151,1,170,0,1.0
CUST004152,3,343,4,3.0
CUST004153,37,214,3,9.0
CUST004154,22,322,3,1.0
CUST004155,17,69,2,8.0
CUST004156,14,234,1,6.0
CUST004157,41,15,3,10.0
CUST004158,35,134,2,5.0
CUST004159,58,206,2,6.0
CUST004160,13,24,3,5.0
CUST004161,35,85,2,9.0
CUST004162,43,142,0,2.0
CUST004163,2,140,3,10.0
CUST004164,56,324,3,6.0
CUST004165,47,122,2,4.0
CUST004166,13,300,4,3.0
CUST004167,51,341,0,5.0
CUST004168,54,179,2,2.0
CUST004169,16,208,2,3.0
CUST004170,18,166,2,7.0
CUST004171,7,41,3,1.0
CUST004172,45,122,0,
CUST004173,36,44,0,3.0
CUST004174,41,75,0,10.0
CUST004175,30,348,2,7.0
CUST004176,42,272,1,4.0
CUST004177,41,166,1,8.0
CUST004178,7,250,2,8.0
CUST004179,15,86,5,1.0
CUST004180,40,137,4,5.0
CUST004181,19,333,3,1.0
CUST004182,43,39,1,7.0
CUST004183,37,87,1,4.0
CUST004184,2,155,1,8.0
CUST004185,42,160,3,8.0
CUST004186,48,64,1,9.0
CUST004187,55,223,0,6.0
CUST004188,13,362,5,
CUST004189,40,346,1,7.0
CUST004190,41,146,2,5.0
CUST004191,43,204,1,7.0
CUST004192,43,67,0,9.0
CUST004193,55,5,0,4.0
CUST004194,58,59,0,2.0
CUST004195,31,76,2,8.0
CUST004196,16,260,2,7.0
CUST004197,42,248,2,6.0
CUST004198,56,16,2,
CUST004199,44,75,1,3.0
CUST004200,57,356,3,6.0
CUST004201,6,176,2,10.0
CUST004202,28,322,4,
CUST004203,32,136,3,7.0
CUST004204,44,277,1,5.0
CUST004205,10,282,1,3.0
CUST004206,50,168,2,2.0
CUST004207,18,30,3,7.0
CUST004208,4,322,3,4.0
CUST004209,9,336,2,2.0
CUST004210,7,269,0,8.0
CUST004211,50,1,1,
CUST004212,8,171,3,6.0
CUST004213,43,129,4,4.0
CUST004214,7,168,2,9.0
CUST004215,41,61,4,5.0
CUST004216,40,117,3,
CUST004217,3,322,1,8.0
CUST004218,17,123,2,3.0
CUST004219,2,260,3,9.0
CUST004220,15,226,2,8.0
CUST004221,46,292,2,8.0
CUST004222,29,352,2,10.0
CUST004223,50,186,1,5.0
CUST004224,48,85,3,1.0
CUST004225,52,218,4,10.0
CUST004226,22,143,1,9.0
CUST004227,4,90,1,2.0
CUST004228,57,341,1,1.0
CUST004229,52,268,2,6.0
CUST004230,6,76,3,1.0
CUST004231,38,69,2,10.0
CUST004232,26,298,4,10.0
CUST004233,11,160,2,10.0
CUST004234,26,8,1,7.0
CUST004235,17,219,4,7.0
CUST004236,24,310,1,1.0
CUST004237,28,88,2,
CUST004238,35,141,5,5.0
CUST004239,31,29,0,3.0
CUST004240,13,13,2,2.0
CUST004241,54,314,2,5.0
CUST004242,35,63,1,
CUST004243,16,343,4,2.0
CUST004244,15,175,7,6.0
CUST004245,43,216,5,
CUST004246,18,235,2,1.0
CUST004247,47,87,4,3.0
CUST004248,37,74,3,4.0
CUST004249,48,294,2,2.0
CUST004250,48,69,2,10.0
CUST004251,49,69,1,5.0
CUST004252,41,223,2,4.0
CUST004253,27,285,5,2.0
CUST004254,55,122,0,1.0
CUST004255,35,263,0,8.0
CUST004256,52,221,3,2.0
CUST004257,45,311,2,4.0
CUST004258,54,164,2,10.0
CUST004259,35,263,4,5.0
CUST004260,28,92,2,2.0
CUST004261,39,266,1,10.0
CUST004262,38,336,4,9.0
CUST004263,9,74,0,2.0
CUST004264,12,314,3,6.0
CUST004265,15,90,1,7.0
CUST004266,21,354,3,6.0
CUST004267,52,296,2,4.0
CUST004268,35,129,2,1.0
CUST004269,42,49,2,2.0
CUST004270,33,86,2,10.0
CUST004271,51,144,0,10.0
CUST004272,19,135,2,6.0
CUST004273,55,115,2,8.0
CUST004274,23,277,2,3.0
CUST004275,13,66,0,7.0
CUST004276,44,187,2,9.0
CUST004277,1,345,3,4.0
CUST004278,51,201,2,
CUST004279,29,138,1,7.0
CUST004280,24,52,0,10.0
CUST004281,16,213,0,9.0
CUST004282,25,158,1,3.0
CUST004283,55,290,2,
CUST004284,23,350,1,8.0
CUST004285,28,206,0,4.0
CUST004286,47,342,1,2.0
CUST004287,16,321,3,5.0
CUST004288,43,316,0,
CUST004289,56,136,1,1.0
CUST004290,38,75,1,7.0
CUST004291,11,69,2,4.0
CUST004292,3,301,2,8.0
CUST004293,15,49,1,9.0
CUST004294,1,202,1,8.0
CUST004295,7,62,2,1.0
CUST004296,1,167,2,8.0
CUST004297,49,205,0,5.0
CUST004298,32,149,3,1.0
CUST004299,9,121,3,9.0
CUST004300,29,309,3,
CUST004301,26,97,1,7.0
CUST004302,23,53,1,7.0
CUST004303,45,9,1,1.0
CUST004304,43,331,3,9.0
CUST004305,29,251,0,
CUST004306,52,360,1,
CUST004307,38,349,2,9.0
CUST004308,33,124,4,
CUST004309,7,122,4,5.0
CUST004310,12,199,0,6.0
CUST004311,31,317,9,2.0
CUST004312,32,95,0,2.0
CUST004313,54,30,0,10.0
CUST004314,20,92,0,9.0
CUST004315,55,84,0,1.0
CUST004316,51,15,0,10.0
CUST004317,17,143,4,5.0
CUST004318,36,309,1,7.0
CUST004319,3,209,2,10.0
CUST004320,1,23,2,6.0
CUST004321,50,326,1,6.0
CUST004322,27,144,3,
CUST004323,53,87,1,8.0
CUST004324,47,193,0,7.0
CUST004325,40,173,3,5.0
CUST004326,33,263,4,10.0
CUST004327,20,295,1,2.0
CUST004328,14,360,2,10.0
CUST004329,36,50,2,6.0
CUST004330,5,48,2,10.0
CUST004331,23,49,0,5.0
CUST004332,45,168,2,
CUST004333,56,167,0,10.0
CUST004334,15,82,2,5.0
CUST004335,6,63,4,9.0
CUST004336,33,228,1,2.0
CUST004337,55,214,1,6.0
CUST004338,19,130,1,9.0
CUST004339,13,154,2,10.0
CUST004340,29,242,3,5.0
CUST004341,6,96,1,6.0
CUST004342,15,232,3,10.0
CUST004343,16,238,4,
CUST004344,24,18,1,5.0
CUST004345,23,344,2,8.0
CUST004346,48,324,3,
CUST004347,10,246,3,1.0
CUST004348,54,60,0,10.0
CUST004349,41,130,2,4.0
CUST004350,41,350,3,10.0
CUST004351,49,49,4,3.0
CUST004352,17,166,2,5.0
CUST004353,49,168,1,10.0
CUST004354,56,253,3,8.0
CUST004355,44,336,2,
CUST004356,45,309,1,5.0
CUST004357,30,64,4,5.0
CUST004358,44,33,5,2.0
CUST004359,46,58,2,5.0
CUST004360,10,306,1,8.0
CUST004361,55,64,3,10.0
CUST004362,19,125,3,7.0
CUST004363,29,61,2,2.0
CUST004364,2,249,3,
CUST004365,36,138,0,10.0
CUST004366,19,66,4,1.0
CUST004367,7,179,1,
CUST004368,26,286,0,10.0
CUST004369,15,281,2,3.0
CUST004370,47,171,2,6.0
CUST004371,56,243,0,9.0
CUST004372,38,120,3,1.0
CUST004373,3,344,4,6.0
CUST004374,38,192,2,2.0
CUST004375,16,187,0,9.0
CUST004376,2,227,2,2.0
CUST004377,31,266,3,3.0
CUST004378,28,192,2,2.0
CUST004379,7,240,2,4.0
CUST004380,30,94,3,
CUST004381,43,126,2,10.0
CUST004382,58,99,1,1.0
CUST004383,7,344,1,8.0
CUST004384,36,243,3,5.0
CUST004385,29,20,1,8.0
CUST004386,24,117,4,6.0
CUST004387,52,359,1,2.0
CUST004388,39,99,3,7.0
CUST004389,4,330,2,
CUST004390,29,155,3,9.0
CUST004391,44,307,1,7.0
CUST004392,5,185,1,5.0
CUST004393,55,335,4,4.0
CUST004394,29,3,1,
CUST004395,30,157,1,6.0
CUST004396,29,175,3,5.0
CUST004397,26,336,0,
CUST004398,19,69,2,
CUST004399,26,21,1,9.0
CUST004400,37,298,3,4.0
CUST004401,27,118,1,4.0
CUST004402,30,277,1,8.0
CUST004403,51,130,3,6.0
CUST004404,53,206,1,1.0
CUST004405,30,197,3,
CUST004406,3,135,3,9.0
CUST004407,59,203,4,6.0
CUST004408,58,35,3,7.0
CUST004409,43,30,3,9.0
CUST004410,7,311,0,3.0
CUST004411,49,257,3,5.0
CUST004412,57,182,2,5.0
CUST004413,9,208,4,10.0
CUST004414,53,129,1,7.0
CUST004415,41,63,1,2.0
CUST004416,42,342,0,4.0
CUST004417,13,77,2,4.0
CUST004418,15,15,0,8.0
CUST004419,54,325,2,10.0
CUST004420,5,59,2,3.0
CUST004421,29,151,1,2.0
CUST004422,35,108,0,9.0
CUST004423,27,107,4,4.0
CUST004424,27,139,3,9.0
CUST004425,8,280,2,6.0
CUST004426,32,72,0,1.0
CUST004427,20,111,1,3.0
CUST004428,10,226,0,7.0
CUST004429,13,106,3,9.0
CUST004430,29,159,2,8.0
CUST004431,35,150,0,5.0
CUST004432,54,14,1,8.0
CUST004433,8,5,3,2.0
CUST004434,29,127,1,3.0
CUST004435,31,273,2,8.0
CUST004436,41,338,1,9.0
CUST004437,30,211,2,10.0
CUST004438,22,327,3,8.0
CUST004439,21,346,1,4.0
CUST004440,12,217,2,6.0
