Customer_ID,Age,Gender,Region
CUST003805,56.0,Male,West
CUST003806,45.0,Female,North
CUST003807,,Female,North
CUST003808,37.0,Male,West
CUST003809,23.0,Female,East
CUST003810,44.0,Female,North
CUST003811,19.0,Female,South
CUST003812,46.0,Female,East
CUST003813,,Female,West
CUST003814,20.0,Female,East
CUST003815,33.0,Male,South
CUST003816,47.0,Female,South
CUST003817,57.0,Female,North
CUST003818,19.0,Male,South
CUST003819,34.0,Male,East
CUST003820,58.0,Female,North
CUST003821,29.0,Male,South
CUST003822,,Female,North
CUST003823,60.0,Female,North
CUST003824,18.0,Male,West
CUST003825,62.0,Female,North
CUST003826,32.0,Female,North
CUST003827,43.0,Male,South
CUST003828,54.0,Male,East
CUST003829,38.0,Male,East
CUST003830,,Male,South
CUST003831,,Female,East
CUST003832,42.0,Male,North
CUST003833,40.0,Male,West
CUST003834,,Male,North
CUST003835,55.0,Male,North
CUST003836,45.0,Male,West
CUST003837,38.0,Female,South
CUST003838,60.0,Male,North
CUST003839,35.0,Female,North
CUST003840,53.0,Male,South
CUST003841,52.0,Male,North
CUST003842,62.0,Male,North
CUST003843,,Male,East
CUST003844,,Male,South
CUST003845,47.0,Male,North
CUST003846,61.0,Male,North
CUST003847,51.0,Male,West
CUST003848,49.0,Female,West
CUST003849,20.0,Male,West
CUST003850,20.0,Female,North
CUST003851,45.0,Male,North
CUST003852,61.0,Female,West
CUST003853,32.0,Male,East
CUST003854,58.0,Male,East
CUST003855,40.0,Male,East
CUST003856,57.0,Female,East
CUST003857,28.0,Female,South
CUST003858,65.0,Female,West
CUST003859,49.0,Female,North
CUST003860,53.0,Male,West
CUST003861,50.0,Male,East
CUST003862,,Male,North
CUST003863,56.0,Female,South
CUST003864,51.0,Male,West
CUST003865,45.0,Female,North
CUST003866,54.0,Female,North
CUST003867,24.0,Female,East
CUST003868,21.0,Female,East
CUST003869,54.0,Female,West
CUST003870,18.0,Male,South
CUST003871,18.0,Female,North
CUST003872,64.0,Female,East
CUST003873,,Male,West
CUST003874,36.0,Female,East
CUST003875,46.0,Female,West
CUST003876,27.0,Male,East
CUST003877,,Male,South
CUST003878,45.0,Male,North
CUST003879,52.0,Female,East
CUST003880,60.0,Male,North
CUST003881,64.0,Male,West
CUST003882,48.0,Male,South
CUST003883,44.0,Female,North
CUST003884,28.0,Male,East
CUST003885,66.0,Female,North
CUST003886,66.0,Female,North
CUST003887,55.0,Male,West
CUST003888,22.0,Female,South
CUST003889,25.0,Female,South
CUST003890,,Male,North
CUST003891,65.0,Female,North
CUST003892,69.0,Male,West
CUST003893,29.0,Female,North
CUST003894,55.0,Female,West
CUST003895,18.0,Male,South
CUST003896,48.0,Male,South
CUST003897,21.0,Female,West
CUST003898,66.0,Female,North
CUST003899,62.0,Male,South
CUST003900,67.0,Female,East
CUST003901,22.0,Female,West
CUST003902,47.0,Female,South
CUST003903,41.0,Female,South
CUST003904,20.0,Male,South
CUST003905,28.0,Male,East
CUST003906,62.0,Male,East
CUST003907,21.0,Male,East
CUST003908,43.0,Male,North
CUST003909,44.0,Male,West
CUST003910,63.0,Female,North
CUST003911,60.0,Male,East
CUST003912,44.0,Female,West
CUST003913,59.0,Female,North
CUST003914,68.0,Female,North
CUST003915,67.0,Male,North
CUST003916,23.0,Female,East
CUST003917,32.0,Male,South
CUST003918,47.0,Female,West
CUST003919,59.0,Female,East
CUST003920,54.0,Male,West
CUST003921,,Female,East
CUST003922,59.0,Female,North
CUST003923,54.0,Female,North
CUST003924,52.0,Female,South
CUST003925,40.0,Male,South
CUST003926,23.0,Female,West
CUST003927,21.0,Female,South
CUST003928,35.0,Male,South
CUST003929,26.0,Female,West
CUST003930,66.0,Female,East
CUST003931,46.0,Female,South
CUST003932,,Female,East
CUST003933,64.0,Male,North
CUST003934,69.0,Female,South
CUST003935,34.0,Male,North
CUST003936,62.0,Female,North
CUST003937,49.0,Female,East
CUST003938,65.0,Female,West
CUST003939,,Male,South
CUST003940,21.0,Female,East
CUST003941,22.0,Female,West
CUST003942,54.0,Male,North
CUST003943,58.0,Male,South
CUST003944,66.0,Male,North
CUST003945,30.0,Male,North
CUST003946,,Female,South
CUST003947,62.0,Female,West
CUST003948,39.0,Female,West
CUST003949,40.0,Female,South
CUST003950,68.0,Male,South
CUST003951,20.0,Female,East
CUST003952,59.0,Female,East
CUST003953,51.0,Female,North
CUST003954,,Female,South
CUST003955,62.0,Male,West
CUST003956,68.0,Female,North
CUST003957,66.0,Female,North
CUST003958,38.0,Female,North
CUST003959,63.0,Male,North
CUST003960,61.0,Male,West
CUST003961,38.0,Female,North
CUST003962,61.0,Female,South
CUST003963,28.0,Female,East
CUST003964,56.0,Male,West
CUST003965,21.0,Female,South
CUST003966,68.0,Female,South
CUST003967,18.0,Female,South
CUST003968,45.0,Male,East
CUST003969,41.0,Female,East
CUST003970,52.0,Female,East
CUST003971,30.0,Male,South
CUST003972,,Male,East
CUST003973,,Female,North
CUST003974,28.0,Male,East
CUST003975,53.0,Female,West
CUST003976,68.0,Male,South
CUST003977,34.0,Male,South
CUST003978,52.0,Female,North
CUST003979,35.0,Female,East
CUST003980,57.0,Female,East
CUST003981,39.0,Male,West
CUST003982,41.0,Female,North
CUST003983,36.0,Female,West
CUST003984,54.0,Female,West
CUST003985,56.0,Female,South
CUST003986,38.0,Female,South
CUST003987,25.0,Male,East
CUST003988,45.0,Female,East
CUST003989,22.0,Female,West
CUST003990,34.0,Male,East
CUST003991,54.0,Female,West
CUST003992,53.0,Female,East
CUST003993,36.0,Female,East
CUST003994,44.0,Female,South
CUST003995,51.0,Female,South
CUST003996,28.0,Male,South
CUST003997,62.0,Male,South
CUST003998,64.0,Male,North
CUST003999,29.0,Female,South
CUST004000,38.0,Male,North
CUST004001,28.0,Female,South
CUST004002,56.0,Female,East
CUST004003,45.0,Female,West
CUST004004,22.0,Male,East
CUST004005,34.0,Male,East
CUST004006,37.0,Male,North
CUST004007,58.0,Female,South
CUST004008,,Male,West
CUST004009,29.0,Female,West
CUST004010,23.0,Male,South
CUST004011,34.0,Male,North
CUST004012,68.0,Female,North
CUST004013,36.0,Female,North
CUST004014,43.0,Male,West
CUST004015,65.0,Male,North
CUST004016,61.0,Male,North
CUST004017,61.0,Female,West
CUST004018,,Female,West
CUST004019,49.0,Male,East
CUST004020,23.0,Male,West
CUST004021,53.0,Female,South
CUST004022,55.0,Male,West
CUST004023,28.0,Female,West
CUST004024,50.0,Female,North
CUST004025,41.0,Female,East
CUST004026,40.0,Female,North
CUST004027,,Female,East
CUST004028,44.0,Female,North
CUST004029,28.0,Male,South
CUST004030,68.0,Female,North
CUST004031,67.0,Female,North
CUST004032,34.0,Male,South
CUST004033,68.0,Female,South
CUST004034,31.0,Male,West
CUST004035,44.0,Female,North
CUST004036,35.0,Male,South
CUST004037,45.0,Male,South
CUST004038,68.0,Female,West
CUST004039,64.0,Female,East
CUST004040,64.0,Female,South
CUST004041,21.0,Female,South
CUST004042,24.0,Male,North
CUST004043,62.0,Male,West
CUST004044,52.0,Male,North
CUST004045,65.0,Female,East
CUST004046,26.0,Male,West
CUST004047,25.0,Female,North
CUST004048,69.0,Female,South
CUST004049,62.0,Male,South
CUST004050,34.0,Female,West
CUST004051,34.0,Male,South
CUST004052,66.0,Female,North
CUST004053,50.0,Male,West
CUST004054,49.0,Female,South
CUST004055,25.0,Male,South
CUST004056,36.0,Male,East
CUST004057,55.0,Female,East
CUST004058,20.0,Female,West
CUST004059,22.0,Male,East
CUST004060,30.0,Female,North
CUST004061,64.0,Female,South
CUST004062,63.0,Female,South
CUST004063,48.0,Male,South
CUST004064,33.0,Male,West
CUST004065,67.0,Female,West
CUST004066,49.0,Female,East
CUST004067,39.0,Male,South
CUST004068,46.0,Female,South
CUST004069,39.0,Male,South
CUST004070,60.0,Female,South
CUST004071,,Female,South
CUST004072,27.0,Female,North
CUST004073,59.0,Male,South
CUST004074,38.0,Male,North
CUST004075,33.0,Male,South
CUST004076,29.0,Male,West
CUST004077,19.0,Female,West
CUST004078,58.0,Female,North
CUST004079,41.0,Male,South
CUST004080,,Female,West
CUST004081,,Female,West
CUST004082,47.0,Male,South
CUST004083,64.0,Female,South
CUST004084,52.0,Female,West
CUST004085,36.0,Male,South
CUST004086,67.0,Female,East
CUST004087,,Female,South
CUST004088,43.0,Female,West
CUST004089,66.0,Male,West
CUST004090,57.0,Male,North
CUST004091,24.0,Female,East
CUST004092,47.0,Female,West
CUST004093,24.0,Female,East
CUST004094,20.0,Male,South
CUST004095,18.0,Male,West
CUST004096,53.0,Male,North
CUST004097,42.0,Female,West
CUST004098,54.0,Female,North
CUST004099,18.0,Female,East
CUST004100,32.0,Female,North
CUST004101,,Female,South
CUST004102,30.0,Male,South
CUST004103,57.0,Female,South
CUST004104,25.0,Female,West
CUST004105,22.0,Female,South
CUST004106,26.0,Male,South
CUST004107,18.0,Female,West
CUST004108,53.0,Male,East
CUST004109,52.0,Male,South
CUST004110,19.0,Male,South
CUST004111,57.0,Male,West
CUST004112,40.0,Male,East
CUST004113,26.0,Female,East
CUST004114,51.0,Female,East
CUST004115,63.0,Male,West
CUST004116,,Male,North
CUST004117,21.0,Male,North
CUST004118,47.0,Female,South
CUST004119,48.0,Female,South
CUST004120,55.0,Male,South
CUST004121,28.0,Female,North
CUST004122,52.0,Female,West
CUST004123,25.0,Male,South
CUST004124,20.0,Male,West
CUST004125,31.0,Female,South
CUST004126,30.0,Female,West
CUST004127,62.0,Female,West
CUST004128,49.0,Male,North
CUST004129,51.0,Male,West
CUST004130,62.0,Male,East
CUST004131,36.0,Female,North
CUST004132,55.0,Female,South
CUST004133,33.0,Male,North
CUST004134,19.0,Female,East
CUST004135,57.0,Male,East
CUST004136,34.0,Female,West
CUST004137,51.0,Male,East
CUST004138,59.0,Female,East
CUST004139,33.0,Female,East
CUST004140,55.0,Male,East
CUST004141,19.0,Male,South
CUST004142,19.0,Male,South
CUST004143,43.0,Male,North
CUST004144,30.0,Male,West
CUST004145,64.0,Female,South
CUST004146,48.0,Male,East
CUST004147,51.0,Male,West
CUST004148,56.0,Male,South
CUST004149,,Male,North
CUST004150,25.0,Male,East
CUST004151,40.0,Female,West
CUST004152,31.0,Male,South
CUST004153,44.0,Male,West
CUST004154,46.0,Male,South
CUST004155,56.0,Female,North
CUST004156,56.0,Female,East
CUST004157,18.0,Male,North
CUST004158,34.0,Male,East
CUST004159,58.0,Female,East
CUST004160,47.0,Female,West
CUST004161,30.0,Female,South
CUST004162,,Male,North
CUST004163,,Male,North
CUST004164,36.0,Female,North
CUST004165,42.0,Male,West
CUST004166,39.0,Female,West
CUST004167,48.0,Female,West
CUST004168,34.0,Female,East
CUST004169,40.0,Male,North
CUST004170,49.0,Female,East
CUST004171,27.0,Female,North
CUST004172,27.0,Male,North
CUST004173,53.0,Female,South
CUST004174,,Male,North
CUST004175,69.0,Female,West
CUST004176,37.0,Male,West
CUST004177,49.0,Female,West
CUST004178,,Female,South
CUST004179,31.0,Female,South
CUST004180,67.0,Female,East
CUST004181,,Female,North
CUST004182,63.0,Male,North
CUST004183,69.0,Male,West
CUST004184,41.0,Female,West
CUST004185,32.0,Female,West
CUST004186,39.0,Female,West
CUST004187,47.0,Male,West
CUST004188,21.0,Male,West
CUST004189,30.0,Female,North
CUST004190,40.0,Male,South
CUST004191,25.0,Female,West
CUST004192,35.0,Female,North
CUST004193,29.0,Female,West
CUST004194,48.0,Male,East
CUST004195,31.0,Female,East
CUST004196,51.0,Female,North
CUST004197,35.0,Female,South
CUST004198,51.0,Male,East
CUST004199,28.0,Male,East
CUST004200,58.0,Male,South
CUST004201,29.0,Female,East
CUST004202,66.0,Male,West
CUST004203,32.0,Female,South
CUST004204,48.0,Male,East
CUST004205,66.0,Female,South
CUST004206,46.0,Male,West
CUST004207,43.0,Female,East
CUST004208,35.0,Male,North
CUST004209,49.0,Male,East
CUST004210,39.0,Male,East
CUST004211,55.0,Female,West
CUST004212,34.0,Male,North
CUST004213,40.0,Male,North
CUST004214,41.0,Male,North
CUST004215,,Male,West
CUST004216,25.0,Female,West
CUST004217,58.0,Male,West
CUST004218,23.0,Female,West
CUST004219,22.0,Female,West
CUST004220,61.0,Female,North
CUST004221,46.0,Female,South
CUST004222,45.0,Male,West
CUST004223,,Female,South
CUST004224,18.0,Female,East
CUST004225,60.0,Female,East
CUST004226,36.0,Female,West
CUST004227,26.0,Male,East
CUST004228,44.0,Male,South
CUST004229,51.0,Female,East
CUST004230,61.0,Female,East
CUST004231,21.0,Female,South
CUST004232,53.0,Male,East
CUST004233,35.0,Male,West
CUST004234,32.0,Male,South
CUST004235,68.0,Male,South
CUST004236,30.0,Male,North
CUST004237,36.0,Female,North
CUST004238,66.0,Male,South
CUST004239,23.0,Male,South
CUST004240,65.0,Female,North
CUST004241,29.0,Male,West
CUST004242,68.0,Male,East
CUST004243,54.0,Male,East
CUST004244,,Female,East
CUST004245,40.0,Male,South
CUST004246,43.0,Female,West
CUST004247,46.0,Female,North
CUST004248,50.0,Male,West
CUST004249,44.0,Male,West
CUST004250,42.0,Male,East
CUST004251,27.0,Male,North
CUST004252,64.0,Female,West
CUST004253,40.0,Male,North
CUST004254,,Female,South
CUST004255,38.0,Female,East
CUST004256,60.0,Female,North
CUST004257,,Female,South
CUST004258,54.0,Female,South
CUST004259,50.0,Male,South
CUST004260,,Female,West
CUST004261,,Female,West
CUST004262,28.0,Male,East
CUST004263,34.0,Male,East
CUST004264,21.0,Female,South
CUST004265,64.0,Female,East
CUST004266,42.0,Male,West
CUST004267,47.0,Female,East
CUST004268,26.0,Male,North
CUST004269,38.0,Male,West
CUST004270,37.0,Female,South
CUST004271,36.0,Male,South
CUST004272,36.0,Female,East
CUST004273,29.0,Female,West
CUST004274,54.0,Female,South
CUST004275,,Male,South
CUST004276,34.0,Female,West
CUST004277,54.0,Male,West
CUST004278,65.0,Female,South
CUST004279,56.0,Female,East
CUST004280,45.0,Male,East
CUST004281,,Female,East
CUST004282,52.0,Female,North
CUST004283,64.0,Male,West
CUST004284,65.0,Male,South
CUST004285,,Male,North
CUST004286,31.0,Female,East
CUST004287,52.0,Male,North
CUST004288,61.0,Male,South
CUST004289,,Female,South
CUST004290,24.0,Male,West
CUST004291,58.0,Female,East
CUST004292,30.0,Female,East
CUST004293,35.0,Male,North
CUST004294,54.0,Female,East
CUST004295,30.0,Male,North
CUST004296,53.0,Male,South
CUST004297,,Male,South
CUST004298,19.0,Male,South
CUST004299,33.0,Female,South
CUST004300,26.0,Female,South
CUST004301,26.0,Male,North
CUST004302,55.0,Male,South
CUST004303,28.0,Female,North
CUST004304,39.0,Male,South
CUST004305,50.0,Female,North
CUST004306,53.0,Male,North
CUST004307,62.0,Female,North
CUST004308,40.0,Female,East
CUST004309,62.0,Female,North
CUST004310,62.0,Male,North
CUST004311,51.0,Male,South
CUST004312,26.0,Male,North
CUST004313,41.0,Male,North
CUST004314,25.0,Male,West
CUST004315,24.0,Female,East
CUST004316,,Female,West
CUST004317,,Female,South
CUST004318,20.0,Female,East
CUST004319,45.0,Female,East
CUST004320,23.0,Female,West
CUST004321,61.0,Female,East
CUST004322,61.0,Male,West
CUST004323,38.0,Female,North
CUST004324,45.0,Male,West
CUST004325,57.0,Female,East
CUST004326,18.0,Female,East
CUST004327,53.0,Male,South
CUST004328,,Female,South
CUST004329,60.0,Male,South
CUST004330,52.0,Female,South
CUST004331,30.0,Male,East
CUST004332,66.0,Female,South
CUST004333,27.0,Male,West
CUST004334,61.0,Male,North
CUST004335,64.0,Female,East
CUST004336,27.0,Female,South
CUST004337,63.0,Male,East
CUST004338,30.0,Female,South
CUST004339,54.0,Male,East
CUST004340,55.0,Female,South
CUST004341,41.0,Male,North
CUST004342,19.0,Female,South
CUST004343,,Male,West
CUST004344,34.0,Female,East
CUST004345,53.0,Male,East
CUST004346,31.0,Male,West
CUST004347,27.0,Female,West
CUST004348,52.0,Female,North
CUST004349,42.0,Male,East
CUST004350,20.0,Male,North
CUST004351,64.0,Male,East
CUST004352,55.0,Male,East
CUST004353,34.0,Female,North
CUST004354,29.0,Male,East
CUST004355,,Male,East
CUST004356,41.0,Male,North
CUST004357,46.0,Female,South
CUST004358,60.0,Male,North
CUST004359,42.0,Female,East
CUST004360,53.0,Female,West
CUST004361,43.0,Female,South
CUST004362,55.0,Female,West
CUST004363,18.0,Female,South
CUST004364,37.0,Female,West
CUST004365,,Female,South
CUST004366,,Male,North
CUST004367,64.0,Male,South
CUST004368,34.0,Female,South
CUST004369,57.0,Male,South
CUST004370,,Male,East
CUST004371,29.0,Female,West
CUST004372,44.0,Male,North
CUST004373,,Female,West
CUST004374,64.0,Male,West
CUST004375,47.0,Female,North
CUST004376,58.0,Female,East
CUST004377,51.0,Male,South
CUST004378,54.0,Male,East
CUST004379,23.0,Female,East
CUST004380,24.0,Female,South
CUST004381,49.0,Female,West
CUST004382,49.0,Male,South
CUST004383,42.0,Male,North
CUST004384,50.0,Male,South
CUST004385,24.0,Male,West
CUST004386,69.0,Female,East
CUST004387,29.0,Female,East
CUST004388,33.0,Female,South
CUST004389,33.0,Female,North
CUST004390,60.0,Male,West
CUST004391,53.0,Female,East
CUST004392,30.0,Female,South
CUST004393,,Male,North
CUST004394,53.0,Male,North
CUST004395,64.0,Female,East
CUST004396,68.0,Male,East
CUST004397,26.0,Female,West
CUST004398,49.0,Male,North
CUST004399,28.0,Male,West
CUST004400,25.0,Female,North
CUST004401,50.0,Male,North
CUST004402,40.0,Female,South
CUST004403,42.0,Male,East
CUST004404,,Male,North
CUST004405,62.0,Male,West
CUST004406,39.0,Male,East
CUST004407,21.0,Male,West
CUST004408,57.0,Female,East
CUST004409,20.0,Male,East
CUST004410,46.0,Female,North
CUST004411,58.0,Male,South
CUST004412,46.0,Female,North
CUST004413,51.0,Male,East
CUST004414,,Female,North
CUST004415,45.0,Female,North
CUST004416,30.0,Male,East
CUST004417,32.0,Male,East
CUST004418,40.0,Male,North
CUST004419,61.0,Female,North
CUST004420,43.0,Female,North
CUST004421,,Male,West
CUST004422,43.0,Male,North
CUST004423,,Female,West
CUST004424,26.0,Female,South
CUST004425,22.0,Male,West
CUST004426,49.0,Female,North
CUST004427,37.0,Male,South
CUST004428,67.0,Male,West
CUST004429,,Male,West
CUST004430,32.0,Female,East
CUST004431,49.0,Female,South
CUST004432,45.0,Female,East
CUST004433,39.0,Female,South
CUST004434,58.0,Male,West
CUST004435,34.0,Female,East
CUST004436,,Male,North
CUST004437,61.0,Male,West
CUST004438,24.0,Male,South
CUST004439,59.0,Female,South
CUST004440,43.0,Male,East
CUST004441,42.0,Male,East
CUST004442,27.0,Female,South
CUST004443,,Male,West
CUST004444,36.0,Female,East
CUST004445,28.0,Female,North
CUST004446,30.0,Female,South
CUST004447,,Male,North
CUST004448,,Female,South
CUST004449,21.0,Female,North
CUST004450,64.0,Female,West
CUST004451,48.0,Female,South
CUST004452,45.0,Male,West
CUST004453,28.0,Female,East
CUST004454,60.0,Male,South
CUST004455,18.0,Female,West
CUST004456,66.0,Male,North
CUST004457,64.0,Female,West
CUST004458,69.0,Male,South
CUST004459,55.0,Female,West
CUST004460,41.0,Male,North
CUST004461,,Male,North
CUST004462,48.0,Male,North
CUST004463,58.0,Female,East
CUST004464,63.0,Male,South
CUST004465,67.0,Male,North
CUST004466,43.0,Male,East
CUST004467,,Male,North
CUST004468,67.0,Female,West
CUST004469,22.0,Male,South
CUST004470,37.0,Male,West
CUST004471,69.0,Male,East
CUST004472,58.0,Female,West
CUST004473,28.0,Male,West
CUST004474,50.0,Male,North
CUST004475,67.0,Male,West
CUST004476,55.0,Male,North
CUST004477,44.0,Female,North
CUST004478,,Male,South
CUST004479,32.0,Male,East
CUST004480,49.0,Female,East
CUST004481,38.0,Female,East
CUST004482,,Female,North
CUST004483,22.0,Male,East
CUST004484,23.0,Female,North
CUST004485,55.0,Male,South
CUST004486,39.0,Female,East
CUST004487,35.0,Male,North
CUST004488,31.0,Female,East
CUST004489,27.0,Male,East
CUST004490,63.0,Female,South
CUST004491,30.0,Male,West
CUST004492,48.0,Male,East
CUST004493,47.0,Male,South
CUST004494,20.0,Male,East
CUST004495,47.0,Male,East
CUST004496,23.0,Male,East
CUST004497,46.0,Male,East
CUST004498,25.0,Male,West
CUST004499,,Female,West
CUST004500,62.0,Male,East
CUST004501,60.0,Male,East
CUST004502,61.0,Female,South
CUST004503,,Male,South
CUST004504,34.0,Female,North
CUST004505,65.0,Male,West
CUST004506,28.0,Female,East
CUST004507,30.0,Female,West
CUST004508,67.0,Male,South
CUST004509,28.0,Female,West
CUST004510,48.0,Male,West
CUST004511,45.0,Male,East
CUST004512,61.0,Male,East
CUST004513,23.0,Male,South
CUST004514,58.0,Female,East
CUST004515,33.0,Male,South
CUST004516,21.0,Female,South
CUST004517,52.0,Female,North
CUST004518,,Male,North
CUST004519,43.0,Male,North
CUST004520,29.0,Male,West
CUST004521,28.0,Male,North
CUST004522,,Female,East
CUST004523,42.0,Male,East
CUST004524,35.0,Female,North
CUST004525,36.0,Male,West
CUST004526,40.0,Male,South
CUST004527,55.0,Male,West
CUST004528,35.0,Male,West
CUST004529,43.0,Female,South
CUST004530,23.0,Female,South
CUST004531,21.0,Male,South
CUST004532,61.0,Female,East
CUST004533,68.0,Female,South
CUST004534,,Male,South
CUST004535,51.0,Male,West
CUST004536,34.0,Female,West
CUST004537,,Female,North
CUST004538,60.0,Female,West
CUST004539,33.0,Female,South
CUST004540,,Male,East
CUST004541,51.0,Male,West
CUST004542,25.0,Female,West
CUST004543,,Male,South
CUST004544,59.0,Female,West
CUST004545,25.0,Female,West
CUST004546,47.0,Male,South
CUST004547,49.0,Female,West
CUST004548,53.0,Female,East
CUST004549,64.0,Male,North
CUST004550,47.0,Male,West
CUST004551,18.0,Female,East
CUST004552,60.0,Female,West
CUST004553,56.0,Male,North
CUST004554,34.0,Female,South
CUST004555,37.0,Female,North
CUST004556,41.0,Male,West
CUST004557,67.0,Male,North
CUST004558,39.0,Male,North
CUST004559,46.0,Male,South
CUST004560,39.0,Male,West
CUST004561,61.0,Male,North
CUST004562,26.0,Female,North
CUST004563,,Female,South
CUST004564,27.0,Male,East
CUST004565,53.0,Male,West
CUST004566,54.0,Female,East
CUST004567,45.0,Female,East
CUST004568,45.0,Female,South
CUST004569,59.0,Male,South
CUST004570,,Male,West
CUST004571,38.0,Female,East
CUST004572,41.0,Male,North
CUST004573,59.0,Male,East
CUST004574,57.0,Male,South
CUST004575,19.0,Female,North
CUST004576,25.0,Female,North
CUST004577,65.0,Male,South
CUST004578,44.0,Male,North
CUST004579,39.0,Male,East
CUST004580,54.0,Male,South
CUST004581,44.0,Male,West
CUST004582,46.0,Female,South
CUST004583,20.0,Male,West
CUST004584,,Male,West
CUST004585,30.0,Male,South
CUST004586,62.0,Female,South
CUST004587,27.0,Female,West
CUST004588,53.0,Male,West
CUST004589,26.0,Female,North
CUST004590,44.0,Female,South
CUST004591,51.0,Female,South
CUST004592,68.0,Female,North
CUST004593,18.0,Female,South
CUST004594,49.0,Female,North
CUST004595,42.0,Male,North
CUST004596,46.0,Female,South
CUST004597,24.0,Female,East
CUST004598,66.0,Male,West
CUST004599,20.0,Male,South
CUST004600,37.0,Male,East
CUST004601,37.0,Male,North
CUST004602,47.0,Female,East
CUST004603,52.0,Female,South
CUST004604,52.0,Female,South
CUST004605,66.0,Female,East
CUST004606,56.0,Male,South
CUST004607,44.0,Female,West
CUST004608,43.0,Female,East
CUST004609,31.0,Male,North
CUST004610,34.0,Female,East
CUST004611,35.0,Female,East
CUST004612,62.0,Female,East
CUST004613,69.0,Female,East
CUST004614,46.0,Male,North
CUST004615,37.0,Male,North
CUST004616,44.0,Male,North
CUST004617,35.0,Male,East
CUST004618,21.0,Male,West
CUST004619,18.0,Female,West
CUST004620,67.0,Female,North
CUST004621,18.0,Male,West
CUST004622,,Male,West
CUST004623,62.0,Male,West
CUST004624,37.0,Female,West
CUST004625,69.0,Male,West
CUST004626,40.0,Female,South
CUST004627,27.0,Female,North
CUST004628,28.0,Female,East
CUST004629,,Female,West
CUST004630,58.0,Male,South
CUST004631,22.0,Female,East
CUST004632,18.0,Female,South
CUST004633,34.0,Male,West
CUST004634,39.0,Female,West
CUST004635,51.0,Female,West
CUST004636,62.0,Female,West
CUST004637,58.0,Male,East
CUST004638,46.0,Female,East
CUST004639,21.0,Female,South
CUST004640,22.0,Male,North
CUST004641,,Male,West
CUST004642,68.0,Female,South
CUST004643,38.0,Female,South
CUST004644,52.0,Male,South
CUST004645,29.0,Female,West
CUST004646,43.0,Male,West
CUST004647,68.0,Female,South
CUST004648,36.0,Male,West
CUST004649,,Female,South
CUST004650,24.0,Male,East
CUST004651,64.0,Male,West
CUST004652,24.0,Male,East
CUST004653,,Male,North
CUST004654,57.0,Male,West
CUST004655,22.0,Female,North
CUST004656,38.0,Female,South
CUST004657,31.0,Male,West
CUST004658,21.0,Female,West
CUST004659,40.0,Female,West
CUST004660,59.0,Female,North
CUST004661,37.0,Female,North
CUST004662,32.0,Female,South
CUST004663,67.0,Female,East
CUST004664,69.0,Male,East
CUST004665,62.0,Female,North
CUST004666,46.0,Female,West
CUST004667,25.0,Female,East
CUST004668,58.0,Male,East
CUST004669,65.0,Female,North
CUST004670,36.0,Female,South
CUST004671,65.0,Female,North
CUST004672,56.0,Male,North
CUST004673,63.0,Female,West
CUST004674,45.0,Male,North
CUST004675,63.0,Female,West
CUST004676,44.0,Male,South
CUST004677,21.0,Male,West
CUST004678,32.0,Male,South
CUST004679,52.0,Female,South
CUST004680,54.0,Male,South
CUST004681,18.0,Male,North
CUST004682,20.0,Male,West
CUST004683,64.0,Male,East
CUST004684,,Female,North
CUST004685,44.0,Female,South
CUST004686,57.0,Female,East
CUST004687,53.0,Female,North
CUST004688,51.0,Male,East
CUST004689,46.0,Female,South
CUST004690,41.0,Male,East
CUST004691,41.0,Female,East
CUST004692,59.0,Female,South
CUST004693,21.0,Female,East
CUST004694,20.0,Male,North
CUST004695,,Female,East
CUST004696,,Female,West
CUST004697,40.0,Female,North
CUST004698,69.0,Male,East
CUST004699,40.0,Female,West
CUST004700,62.0,Female,West
CUST004701,,Male,West
CUST004702,48.0,Male,East
CUST004703,,Female,South
CUST004704,23.0,Female,West
CUST004705,54.0,Female,South
CUST004706,27.0,Male,North
CUST004707,57.0,Male,South
CUST004708,24.0,Male,South
CUST004709,,Female,South
CUST004710,55.0,Male,South
CUST004711,38.0,Female,South
CUST004712,37.0,Male,North
CUST004713,20.0,Male,North
CUST004714,68.0,Male,South
CUST004715,39.0,Female,South
CUST004716,64.0,Female,West
CUST004717,21.0,Female,North
CUST004718,45.0,Female,East
CUST004719,29.0,Male,North
CUST004720,55.0,Female,East
CUST004721,68.0,Male,West
CUST004722,53.0,Female,South
CUST004723,,Female,West
CUST004724,58.0,Male,South
CUST004725,22.0,Male,North
CUST004726,30.0,Female,South
CUST004727,40.0,Female,East
CUST004728,67.0,Male,East
CUST004729,47.0,Male,West
CUST004730,,Male,North
CUST004731,,Male,East
CUST004732,65.0,Male,West
CUST004733,44.0,Female,North
CUST004734,68.0,Female,North
CUST004735,31.0,Female,West
CUST004736,65.0,Female,East
CUST004737,64.0,Male,East
CUST004738,53.0,Male,West
CUST004739,56.0,Male,East
CUST004740,33.0,Female,West
CUST004741,39.0,Male,East
CUST004742,38.0,Male,East
CUST004743,38.0,Female,West
CUST004744,25.0,Female,West
CUST004745,66.0,Female,East
CUST004746,33.0,Male,West
CUST004747,48.0,Male,East
CUST004748,59.0,Female,South
CUST004749,27.0,Female,North
CUST004750,49.0,Male,North
CUST004751,51.0,Female,East
CUST004752,26.0,Male,North
CUST004753,,Female,East
CUST004754,28.0,Female,West
CUST004755,49.0,Female,South
