Customer_ID,Payment_Method,Monthly_Spend,Discount_Offered
CUST002840,Credit Card,44.55,8.37
CUST002841,Credit Card,56.89,12.74
CUST002842,Debit Card,36.1,12.23
CUST002843,Credit Card,52.9,8.13
CUST002844,PayPal,51.54,19.82
CUST002845,Debit Card,62.37,17.98
CUST002846,Credit Card,48.76,18.31
CUST002847,Debit Card,52.46,15.28
CUST002848,PayPal,49.35,7.4
CUST002849,PayPal,35.71,13.52
CUST002850,Credit Card,53.0,17.32
CUST002851,PayPal,38.01,5.58
CUST002852,Debit Card,49.8,12.44
CUST002853,Credit Card,40.47,10.94
CUST002854,Debit Card,46.94,8.18
CUST002855,Debit Card,48.65,10.67
CUST002856,Debit Card,55.82,19.75
CUST002857,PayPal,50.23,15.85
CUST002858,Debit Card,42.62,9.49
CUST002859,PayPal,62.77,14.08
CUST002860,Debit Card,41.03,8.7
CUST002861,PayPal,51.84,14.16
CUST002862,PayPal,54.93,18.44
CUST002863,PayPal,51.39,13.35
CUST002864,Debit Card,40.03,16.0
CUST002865,Debit Card,36.44,11.8
CUST002866,PayPal,50.4,12.86
CUST002867,Debit Card,48.32,15.43
CUST002868,PayPal,53.68,17.19
CUST002869,Debit Card,28.81,14.89
CUST002870,PayPal,52.4,19.66
CUST002871,PayPal,40.71,17.3
CUST002872,Credit Card,54.58,16.66
CUST002873,Debit Card,56.4,17.68
CUST002874,Debit Card,55.01,9.22
CUST002875,Credit Card,45.83,11.48
CUST002876,PayPal,40.61,13.47
CUST002877,PayPal,55.79,11.94
CUST002878,Credit Card,48.67,17.71
CUST002879,Credit Card,46.0,5.41
CUST002880,PayPal,51.63,8.14
CUST002881,Debit Card,49.57,18.23
CUST002882,Credit Card,27.53,5.89
CUST002883,Credit Card,60.15,8.4
CUST002884,Credit Card,47.05,10.27
CUST002885,Credit Card,53.62,16.26
CUST002886,Credit Card,36.46,13.4
CUST002887,Credit Card,54.87,19.32
CUST002888,PayPal,37.77,8.42
CUST002889,PayPal,57.52,18.08
CUST002890,Credit Card,56.11,9.24
CUST002891,PayPal,36.39,8.68
CUST002892,Debit Card,39.72,12.48
CUST002893,Debit Card,63.23,6.07
CUST002894,Credit Card,38.97,10.76
CUST002895,Debit Card,54.39,10.34
CUST002896,Debit Card,39.87,7.4
CUST002897,PayPal,51.37,17.91
CUST002898,PayPal,45.77,10.79
CUST002899,PayPal,42.18,19.73
CUST002900,PayPal,36.63,18.5
CUST002901,Debit Card,57.62,7.92
CUST002902,Credit Card,40.3,12.58
CUST002903,PayPal,59.85,14.03
CUST002904,Debit Card,49.9,17.28
CUST002905,PayPal,50.0,18.28
CUST002906,Debit Card,51.29,14.36
CUST002907,PayPal,32.91,5.53
CUST002908,Credit Card,47.21,12.22
CUST002909,PayPal,45.48,18.27
CUST002910,Credit Card,45.92,15.71
CUST002911,PayPal,52.07,18.05
CUST002912,PayPal,28.23,15.11
CUST002913,PayPal,33.77,5.66
CUST002914,Debit Card,59.44,19.52
CUST002915,Debit Card,57.69,18.77
CUST002916,Credit Card,43.13,6.9
CUST002917,Credit Card,66.94,6.69
CUST002918,Debit Card,46.38,13.09
CUST002919,Credit Card,40.48,16.36
CUST002920,Credit Card,42.57,10.73
CUST002921,Debit Card,61.15,7.05
CUST002922,Debit Card,44.98,12.66
CUST002923,Debit Card,48.75,10.06
CUST002924,Debit Card,43.29,10.28
CUST002925,PayPal,43.62,14.67
CUST002926,Debit Card,67.81,18.28
CUST002927,Credit Card,39.75,13.38
CUST002928,PayPal,49.07,15.31
CUST002929,PayPal,51.79,14.9
CUST002930,Credit Card,62.31,13.27
CUST002931,PayPal,41.24,9.66
CUST002932,Credit Card,48.61,10.67
CUST002933,PayPal,53.7,9.74
CUST002934,PayPal,56.64,18.76
CUST002935,Credit Card,49.43,17.4
CUST002936,Credit Card,64.86,13.69
CUST002937,Credit Card,51.81,18.68
CUST002938,Credit Card,45.51,18.3
CUST002939,Debit Card,63.13,18.92
CUST002940,Debit Card,38.24,8.33
CUST002941,Credit Card,53.91,15.76
CUST002942,Debit Card,47.31,14.14
CUST002943,Credit Card,40.53,16.01
CUST002944,Credit Card,35.26,8.95
CUST002945,PayPal,46.96,15.42
CUST002946,Credit Card,44.12,11.15
CUST002947,Credit Card,69.19,17.51
CUST002948,Credit Card,44.24,16.93
CUST002949,Credit Card,31.58,8.17
CUST002950,PayPal,38.92,7.76
CUST002951,Credit Card,43.74,15.77
CUST002952,PayPal,47.48,13.26
CUST002953,Credit Card,28.52,13.36
CUST002954,PayPal,49.97,16.29
CUST002955,Debit Card,31.82,17.82
CUST002956,PayPal,57.56,8.58
CUST002957,PayPal,55.67,13.33
CUST002958,Credit Card,60.76,17.43
CUST002959,PayPal,43.99,18.09
CUST002960,PayPal,51.58,9.31
CUST002961,Credit Card,33.62,6.56
CUST002962,Debit Card,55.76,8.49
CUST002963,Debit Card,37.72,19.18
CUST002964,Debit Card,41.23,11.94
CUST002965,PayPal,43.34,11.28
CUST002966,Credit Card,57.06,5.2
CUST002967,Debit Card,34.02,5.77
CUST002968,Debit Card,61.86,15.03
CUST002969,Debit Card,58.31,13.85
CUST002970,Debit Card,45.67,13.63
CUST002971,Credit Card,50.66,6.65
CUST002972,Debit Card,29.75,10.28
CUST002973,PayPal,51.58,17.19
CUST002974,PayPal,33.86,7.62
CUST002975,Credit Card,61.17,18.24
CUST002976,Debit Card,35.08,6.82
CUST002977,Debit Card,39.9,7.54
CUST002978,PayPal,42.17,12.17
CUST002979,Credit Card,54.43,19.18
CUST002980,PayPal,53.73,9.94
CUST002981,Credit Card,57.44,14.87
CUST002982,Credit Card,50.17,13.83
CUST002983,Credit Card,41.59,7.24
CUST002984,PayPal,50.73,8.72
CUST002985,Credit Card,36.44,18.95
CUST002986,PayPal,55.59,7.77
CUST002987,PayPal,30.99,15.43
CUST002988,Debit Card,47.03,19.47
CUST002989,PayPal,52.0,6.79
CUST002990,PayPal,33.64,10.99
CUST002991,Debit Card,37.36,8.36
CUST002992,Debit Card,47.14,8.32
CUST002993,Debit Card,53.51,6.78
CUST002994,Credit Card,42.86,14.74
CUST002995,Credit Card,36.55,16.2
CUST002996,Debit Card,47.38,15.15
CUST002997,Credit Card,49.32,18.87
CUST002998,Debit Card,41.56,7.19
CUST002999,Credit Card,62.35,9.8
CUST003000,PayPal,40.36,10.17
CUST003001,Credit Card,51.65,8.48
CUST003002,Credit Card,42.71,7.13
CUST003003,PayPal,68.2,12.3
CUST003004,Debit Card,33.18,17.52
CUST003005,Credit Card,41.58,19.32
CUST003006,Credit Card,59.44,6.94
CUST003007,PayPal,51.56,17.35
CUST003008,PayPal,32.82,17.37
CUST003009,PayPal,41.09,10.83
CUST003010,PayPal,41.77,6.65
CUST003011,Debit Card,59.46,19.85
CUST003012,Credit Card,46.89,14.83
CUST003013,Credit Card,48.29,19.73
CUST003014,Credit Card,44.54,12.25
CUST003015,Credit Card,41.81,10.93
CUST003016,Debit Card,33.32,8.71
CUST003017,Credit Card,64.46,19.75
CUST003018,Debit Card,32.2,8.8
CUST003019,Debit Card,35.96,5.36
CUST003020,PayPal,51.08,12.69
CUST003021,PayPal,60.05,10.66
CUST003022,Credit Card,30.87,8.92
CUST003023,Debit Card,40.83,14.52
CUST003024,PayPal,45.59,10.46
CUST003025,Debit Card,27.25,11.03
CUST003026,PayPal,47.94,5.35
CUST003027,Debit Card,58.55,13.84
CUST003028,Credit Card,46.6,6.83
CUST003029,Credit Card,44.62,8.21
CUST003030,Debit Card,39.52,15.76
CUST003031,PayPal,43.31,9.7
CUST003032,PayPal,30.78,7.45
CUST003033,Credit Card,54.95,13.66
CUST003034,Credit Card,41.09,8.22
CUST003035,Credit Card,39.54,9.06
CUST003036,PayPal,61.96,14.32
CUST003037,PayPal,54.36,16.1
CUST003038,Credit Card,36.0,16.09
CUST003039,Debit Card,55.23,12.23
CUST003040,PayPal,32.43,11.81
CUST003041,Credit Card,57.75,16.81
CUST003042,Debit Card,44.83,7.9
CUST003043,PayPal,39.77,7.28
CUST003044,Debit Card,51.84,14.97
CUST003045,Debit Card,46.15,11.14
CUST003046,PayPal,63.4,15.65
CUST003047,Credit Card,33.9,8.85
CUST003048,Debit Card,36.27,9.87
CUST003049,Credit Card,48.69,18.45
CUST003050,PayPal,31.74,11.32
CUST003051,Debit Card,56.24,13.86
CUST003052,Debit Card,53.87,6.6
CUST003053,Debit Card,30.6,7.68
CUST003054,Debit Card,50.58,5.54
CUST003055,Debit Card,46.06,11.37
CUST003056,PayPal,35.36,19.83
CUST003057,Debit Card,31.22,18.11
CUST003058,PayPal,42.51,14.49
CUST003059,Credit Card,38.53,17.92
CUST003060,PayPal,46.71,13.91
CUST003061,Debit Card,28.21,10.53
CUST003062,Credit Card,41.26,7.6
CUST003063,PayPal,55.97,14.8
CUST003064,PayPal,35.23,7.9
CUST003065,PayPal,36.9,11.26
CUST003066,Debit Card,58.43,17.39
CUST003067,Debit Card,35.37,6.94
CUST003068,PayPal,51.72,6.94
CUST003069,PayPal,41.88,8.37
CUST003070,Credit Card,38.18,13.28
CUST003071,Debit Card,35.89,8.78
CUST003072,Debit Card,39.79,12.55
CUST003073,Credit Card,41.37,9.53
CUST003074,PayPal,52.17,12.59
CUST003075,PayPal,42.35,9.16
CUST003076,Credit Card,45.61,19.7
CUST003077,PayPal,48.49,12.39
CUST003078,PayPal,45.92,16.15
CUST003079,Credit Card,55.7,15.51
CUST003080,Credit Card,52.58,12.36
CUST003081,Credit Card,61.9,8.58
CUST003082,PayPal,45.4,12.66
CUST003083,Credit Card,43.92,15.21
CUST003084,PayPal,50.11,11.9
CUST003085,Debit Card,48.97,6.23
CUST003086,Debit Card,25.0,5.27
CUST003087,Credit Card,58.95,9.92
CUST003088,PayPal,47.01,7.25
CUST003089,PayPal,43.69,18.59
CUST003090,PayPal,31.14,7.64
CUST003091,Credit Card,40.69,10.91
CUST003092,PayPal,36.59,15.68
CUST003093,PayPal,52.8,17.23
CUST003094,PayPal,27.61,12.17
CUST003095,Debit Card,47.66,7.72
CUST003096,PayPal,44.57,9.06
CUST003097,Debit Card,31.27,11.28
CUST003098,PayPal,43.61,10.47
CUST003099,PayPal,52.76,10.23
CUST003100,PayPal,36.2,6.98
CUST003101,Debit Card,38.56,18.7
CUST003102,PayPal,35.85,5.45
CUST003103,Credit Card,51.16,11.6
CUST003104,PayPal,53.61,19.7
CUST003105,Debit Card,52.24,14.9
CUST003106,Debit Card,47.26,10.33
CUST003107,Credit Card,38.8,7.19
CUST003108,Credit Card,47.72,19.46
CUST003109,Credit Card,46.32,5.21
CUST003110,Debit Card,62.79,15.22
CUST003111,PayPal,47.09,18.2
CUST003112,PayPal,47.85,5.38
CUST003113,Credit Card,56.62,15.88
CUST003114,Credit Card,28.18,19.98
CUST003115,PayPal,64.21,14.59
CUST003116,Credit Card,45.81,11.22
CUST003117,PayPal,52.96,18.12
CUST003118,PayPal,60.7,13.31
CUST003119,PayPal,42.83,16.24
CUST003120,PayPal,50.34,13.82
CUST003121,Debit Card,40.07,5.57
CUST003122,PayPal,43.42,8.2
CUST003123,Credit Card,42.18,6.18
CUST003124,Credit Card,49.25,6.6
CUST003125,Credit Card,30.92,5.23
CUST003126,Credit Card,53.66,11.32
CUST003127,Debit Card,35.48,7.68
CUST003128,PayPal,53.85,17.84
CUST003129,PayPal,52.79,16.25
CUST003130,Credit Card,56.15,13.6
CUST003131,Credit Card,35.95,12.34
CUST003132,Credit Card,42.79,8.84
CUST003133,PayPal,47.25,12.12
CUST003134,Debit Card,54.91,14.62
CUST003135,Debit Card,53.49,16.73
CUST003136,Debit Card,59.54,6.23
CUST003137,Debit Card,39.03,15.63
CUST003138,Credit Card,45.34,16.14
CUST003139,PayPal,57.47,13.38
CUST003140,Credit Card,54.43,8.21
CUST003141,Debit Card,37.22,13.09
CUST003142,Credit Card,61.3,12.54
CUST003143,Debit Card,57.41,12.14
CUST003144,PayPal,59.48,11.91
CUST003145,Debit Card,36.85,6.66
CUST003146,Credit Card,42.36,7.74
CUST003147,PayPal,45.85,6.46
CUST003148,Debit Card,42.98,8.64
CUST003149,Debit Card,32.5,8.95
CUST003150,PayPal,49.95,8.68
CUST003151,Credit Card,35.35,8.16
CUST003152,PayPal,51.39,16.03
CUST003153,Credit Card,31.96,17.28
CUST003154,Debit Card,51.29,9.91
CUST003155,Debit Card,36.1,9.58
CUST003156,PayPal,51.46,17.66
CUST003157,Debit Card,31.39,14.36
CUST003158,PayPal,33.56,9.4
CUST003159,Debit Card,45.17,15.7
CUST003160,Debit Card,61.56,10.17
CUST003161,Credit Card,49.98,13.8
CUST003162,PayPal,50.06,19.89
CUST003163,PayPal,31.19,9.52
CUST003164,Debit Card,46.06,18.96
CUST003165,Credit Card,50.54,9.81
CUST003166,Credit Card,59.83,13.1
CUST003167,PayPal,23.53,11.9
CUST003168,PayPal,51.1,16.75
CUST003169,Debit Card,38.78,5.92
CUST003170,PayPal,54.76,14.41
CUST003171,Debit Card,48.18,16.41
CUST003172,Credit Card,46.5,12.08
CUST003173,PayPal,48.16,6.58
CUST003174,Credit Card,50.17,8.67
CUST003175,Credit Card,39.92,15.2
CUST003176,Debit Card,44.36,18.43
CUST003177,Credit Card,61.47,11.32
CUST003178,Debit Card,47.0,13.41
CUST003179,Debit Card,57.67,8.43
CUST003180,Credit Card,58.14,11.18
CUST003181,Credit Card,54.47,10.05
CUST003182,Debit Card,41.0,14.83
CUST003183,Debit Card,59.6,19.77
CUST003184,Credit Card,43.79,17.2
CUST003185,Debit Card,48.06,7.88
CUST003186,Debit Card,65.4,13.67
CUST003187,PayPal,50.28,6.0
CUST003188,PayPal,53.48,8.7
CUST003189,PayPal,38.83,7.58
CUST003190,PayPal,35.62,10.03
CUST003191,PayPal,24.05,15.18
CUST003192,Debit Card,47.5,12.49
CUST003193,Debit Card,56.98,18.99
CUST003194,PayPal,34.75,8.19
CUST003195,Credit Card,43.8,10.46
CUST003196,PayPal,63.17,9.95
CUST003197,Credit Card,45.13,8.54
CUST003198,Debit Card,57.32,19.9
CUST003199,Credit Card,36.96,10.81
CUST003200,Debit Card,36.2,19.11
CUST003201,Credit Card,35.35,10.86
CUST003202,Debit Card,31.4,8.06
CUST003203,Debit Card,29.06,6.79
CUST003204,PayPal,45.1,17.83
CUST003205,Debit Card,51.66,5.48
CUST003206,PayPal,43.74,19.47
CUST003207,PayPal,45.41,11.27
CUST003208,PayPal,41.69,8.71
CUST003209,Credit Card,32.02,14.26
CUST003210,Credit Card,55.06,6.99
CUST003211,Debit Card,61.64,6.08
CUST003212,PayPal,54.43,17.42
CUST003213,PayPal,53.87,11.37
CUST003214,Debit Card,44.0,12.77
CUST003215,PayPal,50.37,7.65
CUST003216,Debit Card,41.9,5.92
CUST003217,PayPal,34.21,10.52
CUST003218,Credit Card,38.36,12.59
CUST003219,Debit Card,47.5,16.48
CUST003220,Debit Card,40.2,12.52
CUST003221,Credit Card,56.53,16.74
CUST003222,Debit Card,37.42,6.73
CUST003223,Credit Card,40.73,5.96
CUST003224,PayPal,57.28,7.38
CUST003225,Credit Card,51.79,16.58
CUST003226,Credit Card,59.71,16.39
CUST003227,Debit Card,61.01,7.12
CUST003228,PayPal,42.05,5.46
CUST003229,Credit Card,47.92,15.28
CUST003230,PayPal,49.67,17.83
CUST003231,Credit Card,34.99,16.31
CUST003232,Debit Card,36.48,8.04
CUST003233,Credit Card,25.65,13.76
CUST003234,Credit Card,57.24,16.36
CUST003235,PayPal,55.21,8.84
CUST003236,Credit Card,66.96,12.92
CUST003237,Debit Card,50.91,9.72
CUST003238,Debit Card,55.2,8.38
CUST003239,Credit Card,48.34,19.54
CUST003240,Credit Card,60.68,18.69
CUST003241,PayPal,44.94,11.69
CUST003242,PayPal,50.88,7.05
CUST003243,Debit Card,67.9,15.92
CUST003244,PayPal,38.81,8.84
CUST003245,Credit Card,44.75,7.53
CUST003246,Debit Card,37.96,10.72
CUST003247,PayPal,56.48,12.95
CUST003248,Debit Card,46.56,6.46
CUST003249,Credit Card,52.67,13.58
CUST003250,PayPal,35.06,5.23
CUST003251,Credit Card,56.46,18.38
CUST003252,Credit Card,45.82,18.81
CUST003253,Debit Card,45.32,16.0
CUST003254,Debit Card,48.88,12.0
CUST003255,Debit Card,49.04,8.82
CUST003256,PayPal,51.85,16.16
CUST003257,PayPal,47.86,18.98
CUST003258,Debit Card,33.38,7.38
CUST003259,PayPal,47.54,11.99
CUST003260,PayPal,62.82,9.73
CUST003261,Debit Card,45.54,10.35
CUST003262,Credit Card,52.44,11.09
CUST003263,PayPal,30.89,19.28
CUST003264,PayPal,26.69,8.88
CUST003265,Credit Card,42.63,12.39
CUST003266,Credit Card,46.32,19.27
CUST003267,Credit Card,34.54,12.14
CUST003268,Debit Card,50.24,17.95
CUST003269,Credit Card,43.4,5.88
CUST003270,Debit Card,33.86,19.3
CUST003271,Credit Card,56.11,7.81
CUST003272,Credit Card,44.05,19.7
CUST003273,Debit Card,53.48,7.63
CUST003274,Debit Card,35.68,11.67
CUST003275,Credit Card,51.95,9.63
CUST003276,Credit Card,41.51,11.5
CUST003277,Credit Card,40.25,8.76
CUST003278,PayPal,54.86,19.48
CUST003279,Credit Card,30.18,9.59
CUST003280,Debit Card,38.6,14.8
CUST003281,PayPal,43.17,7.06
CUST003282,Debit Card,53.33,17.37
CUST003283,PayPal,57.8,13.14
CUST003284,PayPal,59.38,19.69
CUST003285,Debit Card,29.43,11.35
CUST003286,PayPal,38.2,7.93
CUST003287,Debit Card,51.73,10.19
CUST003288,Credit Card,60.67,16.05
CUST003289,PayPal,53.14,14.89
CUST003290,Debit Card,35.39,16.68
CUST003291,PayPal,36.72,6.1
CUST003292,Debit Card,39.64,13.71
CUST003293,Credit Card,55.55,18.98
CUST003294,Credit Card,43.42,6.62
CUST003295,PayPal,49.77,6.42
CUST003296,PayPal,47.88,15.75
CUST003297,Debit Card,54.69,9.73
CUST003298,Debit Card,55.39,14.88
CUST003299,PayPal,40.01,13.18
CUST003300,Debit Card,52.28,19.79
CUST003301,Debit Card,42.88,18.34
CUST003302,Debit Card,48.63,15.17
CUST003303,PayPal,54.6,8.93
CUST003304,Credit Card,38.7,8.93
CUST003305,Credit Card,44.08,18.23
CUST003306,Debit Card,42.92,13.78
CUST003307,PayPal,32.78,16.84
CUST003308,Debit Card,51.53,11.75
CUST003309,Credit Card,53.14,6.55
CUST003310,Debit Card,33.98,9.99
CUST003311,Credit Card,51.83,7.42
CUST003312,PayPal,30.99,16.73
CUST003313,Debit Card,47.95,15.51
CUST003314,PayPal,40.49,6.33
CUST003315,Debit Card,40.45,14.32
CUST003316,Debit Card,43.42,18.11
CUST003317,Debit Card,51.96,15.46
CUST003318,Debit Card,39.2,12.67
CUST003319,Debit Card,49.08,9.68
CUST003320,PayPal,36.76,18.31
CUST003321,PayPal,31.9,11.34
CUST003322,Credit Card,61.76,17.83
CUST003323,Debit Card,63.18,16.74
CUST003324,Credit Card,44.53,17.24
CUST003325,PayPal,45.76,19.85
CUST003326,Credit Card,46.65,16.23
CUST003327,PayPal,33.59,5.51
CUST003328,Debit Card,30.12,8.08
CUST003329,Credit Card,33.53,5.53
CUST003330,Credit Card,55.02,7.85
CUST003331,Credit Card,38.17,5.92
CUST003332,Credit Card,41.03,12.52
CUST003333,Debit Card,33.13,5.42
CUST003334,PayPal,59.19,12.09
CUST003335,PayPal,45.27,18.48
CUST003336,Debit Card,37.19,16.23
CUST003337,PayPal,61.75,19.16
CUST003338,Credit Card,39.61,8.4
CUST003339,Debit Card,56.84,12.97
CUST003340,PayPal,36.54,9.78
CUST003341,Debit Card,38.72,12.41
CUST003342,Debit Card,47.74,13.36
CUST003343,PayPal,55.16,5.54
CUST003344,PayPal,37.19,8.5
CUST003345,Debit Card,44.35,15.57
CUST003346,Debit Card,45.05,16.59
CUST003347,PayPal,47.2,13.54
CUST003348,Debit Card,43.99,9.06
CUST003349,PayPal,56.91,11.08
CUST003350,Debit Card,48.92,6.44
CUST003351,Debit Card,60.94,19.3
CUST003352,Debit Card,50.85,18.03
CUST003353,PayPal,43.28,5.98
CUST003354,Credit Card,48.61,7.5
CUST003355,PayPal,52.05,13.72
CUST003356,Debit Card,43.96,8.49
CUST003357,Credit Card,58.2,19.02
CUST003358,Credit Card,59.62,16.33
CUST003359,Debit Card,60.24,9.1
CUST003360,PayPal,51.86,5.09
CUST003361,Credit Card,50.54,16.99
CUST003362,Credit Card,64.18,11.36
CUST003363,PayPal,48.74,14.64
CUST003364,PayPal,66.76,9.3
CUST003365,Credit Card,38.76,7.14
CUST003366,PayPal,41.01,15.13
CUST003367,Credit Card,50.91,11.75
CUST003368,Debit Card,54.0,8.53
CUST003369,PayPal,42.32,7.06
CUST003370,Credit Card,48.92,13.71
CUST003371,PayPal,61.44,15.88
CUST003372,PayPal,32.14,9.26
CUST003373,Credit Card,36.16,16.03
CUST003374,Debit Card,35.45,7.75
CUST003375,Credit Card,32.74,10.08
CUST003376,PayPal,38.62,16.17
CUST003377,Credit Card,51.77,14.9
CUST003378,PayPal,47.54,9.06
CUST003379,Credit Card,51.17,6.83
CUST003380,Debit Card,40.99,5.64
CUST003381,Debit Card,46.37,17.57
CUST003382,Debit Card,53.96,6.13
CUST003383,Debit Card,53.38,6.72
CUST003384,Credit Card,45.3,8.57
CUST003385,Debit Card,30.38,11.69
CUST003386,Credit Card,45.7,16.85
CUST003387,PayPal,41.76,8.71
CUST003388,PayPal,30.99,13.15
CUST003389,PayPal,37.95,6.36
CUST003390,Debit Card,52.6,11.97
CUST003391,Debit Card,44.71,7.66
CUST003392,Debit Card,55.93,8.17
CUST003393,PayPal,46.84,10.5
CUST003394,PayPal,49.15,16.42
CUST003395,PayPal,66.41,16.16
CUST003396,PayPal,34.75,11.22
CUST003397,Credit Card,50.13,6.78
CUST003398,Credit Card,44.11,9.21
CUST003399,Debit Card,51.77,12.58
CUST003400,Debit Card,39.15,18.04
CUST003401,PayPal,48.68,19.52
CUST003402,Credit Card,60.3,14.56
CUST003403,Credit Card,51.29,10.26
CUST003404,Debit Card,49.28,15.4
CUST003405,Credit Card,40.39,10.04
CUST003406,Debit Card,31.26,14.38
CUST003407,PayPal,31.61,8.66
CUST003408,PayPal,57.05,9.0
CUST003409,Debit Card,56.66,6.13
CUST003410,PayPal,45.28,11.3
CUST003411,PayPal,59.64,14.27
CUST003412,Credit Card,53.91,16.83
CUST003413,Credit Card,49.95,17.16
CUST003414,Credit Card,41.73,19.89
CUST003415,Credit Card,44.01,6.32
CUST003416,Credit Card,50.73,12.4
CUST003417,Debit Card,43.14,12.82
CUST003418,Debit Card,41.72,17.07
CUST003419,Credit Card,44.61,9.0
CUST003420,PayPal,44.59,6.04
CUST003421,PayPal,49.03,9.71
CUST003422,Debit Card,43.0,19.76
CUST003423,Debit Card,56.49,18.49
CUST003424,Debit Card,47.96,10.93
CUST003425,PayPal,44.44,18.14
CUST003426,Debit Card,30.15,5.49
CUST003427,PayPal,45.11,9.71
CUST003428,Debit Card,43.29,15.9
CUST003429,PayPal,54.03,8.32
CUST003430,Debit Card,49.28,7.98
CUST003431,Debit Card,52.47,17.93
CUST003432,PayPal,40.59,14.24
CUST003433,Debit Card,67.04,19.84
CUST003434,Credit Card,37.61,7.02
CUST003435,PayPal,54.89,10.34
CUST003436,Debit Card,46.31,9.67
CUST003437,PayPal,42.58,18.2
CUST003438,Debit Card,36.75,8.83
CUST003439,Credit Card,41.24,10.3
CUST003440,Debit Card,50.13,7.14
CUST003441,Debit Card,43.61,16.63
CUST003442,Credit Card,43.42,8.57
CUST003443,PayPal,47.65,6.02
CUST003444,Debit Card,36.17,11.53
CUST003445,Debit Card,48.15,10.87
CUST003446,Credit Card,55.22,7.66
CUST003447,PayPal,60.65,7.0
CUST003448,PayPal,50.68,18.45
CUST003449,Credit Card,42.12,6.02
CUST003450,Credit Card,32.2,6.49
CUST003451,Debit Card,33.38,8.68
CUST003452,Credit Card,48.81,19.29
CUST003453,Credit Card,37.05,6.28
CUST003454,Credit Card,53.82,17.24
CUST003455,PayPal,62.44,18.38
CUST003456,Credit Card,43.26,10.67
CUST003457,Debit Card,41.71,9.41
CUST003458,Debit Card,65.36,15.16
CUST003459,Debit Card,60.31,15.54
CUST003460,Credit Card,38.02,16.7
CUST003461,PayPal,63.47,17.46
CUST003462,Credit Card,61.5,9.03
CUST003463,Credit Card,31.8,15.3
CUST003464,Debit Card,50.94,7.02
CUST003465,Credit Card,46.9,12.66
CUST003466,PayPal,64.32,14.19
CUST003467,Debit Card,62.31,7.43
CUST003468,PayPal,25.54,6.15
CUST003469,PayPal,55.86,7.92
CUST003470,PayPal,43.73,11.31
CUST003471,Credit Card,60.0,18.32
CUST003472,Credit Card,37.62,12.98
CUST003473,Credit Card,47.28,16.23
CUST003474,Credit Card,44.15,7.61
CUST003475,Debit Card,45.71,6.59
CUST003476,Credit Card,52.3,8.59
CUST003477,Debit Card,60.84,9.71
CUST003478,PayPal,39.97,13.22
CUST003479,Debit Card,51.05,18.22
CUST003480,Credit Card,40.22,11.39
CUST003481,Debit Card,44.49,12.78
CUST003482,Credit Card,31.32,5.07
CUST003483,Credit Card,24.7,5.5
CUST003484,Debit Card,31.42,6.26
CUST003485,Debit Card,60.08,15.48
CUST003486,PayPal,40.21,12.29
CUST003487,PayPal,43.66,7.89
CUST003488,PayPal,59.36,13.89
CUST003489,PayPal,40.45,13.17
CUST003490,PayPal,54.72,6.33
CUST003491,Debit Card,42.13,14.61
CUST003492,PayPal,52.98,16.51
CUST003493,Debit Card,57.52,9.3
CUST003494,PayPal,47.37,15.31
CUST003495,Credit Card,50.21,8.0
CUST003496,PayPal,42.81,16.35
CUST003497,Credit Card,52.6,18.68
CUST003498,Debit Card,52.66,11.63
CUST003499,PayPal,30.9,8.67
CUST003500,Debit Card,41.36,10.99
CUST003501,PayPal,49.01,8.75
CUST003502,Debit Card,47.58,5.02
CUST003503,PayPal,56.73,14.76
CUST003504,PayPal,46.08,5.64
CUST003505,Credit Card,63.27,8.16
CUST003506,Debit Card,41.54,15.84
CUST003507,Debit Card,53.38,14.99
CUST003508,Debit Card,50.92,6.1
CUST003509,Debit Card,53.04,14.9
CUST003510,Debit Card,57.18,18.96
CUST003511,Credit Card,36.65,6.12
CUST003512,PayPal,40.92,11.24
CUST003513,Credit Card,43.13,15.94
CUST003514,Debit Card,59.32,15.02
CUST003515,Debit Card,47.84,8.4
CUST003516,PayPal,28.96,7.45
CUST003517,Credit Card,49.73,16.76
CUST003518,PayPal,47.38,19.34
CUST003519,PayPal,40.97,16.51
CUST003520,Credit Card,48.76,19.45
CUST003521,PayPal,55.26,14.07
CUST003522,Credit Card,60.48,18.94
CUST003523,Credit Card,50.71,15.36
CUST003524,Debit Card,50.85,18.63
CUST003525,PayPal,42.65,7.42
CUST003526,Debit Card,55.1,17.23
CUST003527,PayPal,40.9,7.95
CUST003528,PayPal,40.99,5.41
CUST003529,Debit Card,27.05,12.76
CUST003530,Debit Card,51.38,9.77
CUST003531,Debit Card,29.07,5.65
CUST003532,Credit Card,59.99,19.7
CUST003533,PayPal,49.13,15.0
CUST003534,Credit Card,33.25,18.53
CUST003535,PayPal,49.04,19.99
CUST003536,PayPal,62.3,10.88
CUST003537,Credit Card,31.64,8.82
CUST003538,Credit Card,48.0,7.76
CUST003539,PayPal,34.63,12.73
CUST003540,Debit Card,34.69,14.09
CUST003541,Debit Card,57.08,12.09
CUST003542,Debit Card,29.92,10.81
CUST003543,Debit Card,45.09,7.52
CUST003544,PayPal,55.48,11.63
CUST003545,Debit Card,52.53,6.28
CUST003546,Debit Card,52.67,17.98
CUST003547,Debit Card,37.43,5.7
CUST003548,PayPal,35.1,10.71
CUST003549,Credit Card,49.4,6.5
